season,episode_title,episode_url,burger_of_the_day,burger_name,burger_description,tvmaze_episode_id,tvmaze_episode_name,tvmaze_episode_number,tvmaze_episode_url,tvmaze_match_type,tvmaze_match_score
9,What About Blob?,https://bobs-burgers.fandom.com/wiki/What_About_Blob%3F,THE ALL HOT AND COLLARD BURGER,THE ALL HOT AND COLLARD BURGER,,1613238,What About Blob?,17,https://www.tvmaze.com/episodes/1613238/bobs-burgers-9x17-what-about-blob,exact,1.0
9,What About Blob?,https://bobs-burgers.fandom.com/wiki/What_About_Blob%3F,THE SOMEONE RACLETTE THE BED BURGER (Comes with raclette cheese),THE SOMEONE RACLETTE THE BED BURGER,Comes with raclette cheese,1613238,What About Blob?,17,https://www.tvmaze.com/episodes/1613238/bobs-burgers-9x17-what-about-blob,exact,1.0
9,"If You Love It So Much, Why Don't You Marionette?","https://bobs-burgers.fandom.com/wiki/If_You_Love_It_So_Much,_Why_Don%27t_You_Marionette%3F",THE RUTH TOMATER GINSBURGER (Comes with heirloom tomatoes and pickled ginger),THE RUTH TOMATER GINSBURGER,Comes with heirloom tomatoes and pickled ginger,1616524,"If You Love It So Much, Why Don't You Marionette?",18,https://www.tvmaze.com/episodes/1616524/bobs-burgers-9x18-if-you-love-it-so-much-why-dont-you-marionette,exact,1.0
9,"Long Time Listener, First Time Bob","https://bobs-burgers.fandom.com/wiki/Long_Time_Listener,_First_Time_Bob",THE DEVIL'S AVOCADO-CATE BURGER,THE DEVIL'S AVOCADO-CATE BURGER,,1623418,"Long Time Listener, First Time Bob",19,https://www.tvmaze.com/episodes/1623418/bobs-burgers-9x19-long-time-listener-first-time-bob,exact,1.0
9,"Long Time Listener, First Time Bob","https://bobs-burgers.fandom.com/wiki/Long_Time_Listener,_First_Time_Bob","THE FLEETWOOD JACK BURGER (Comes with sweet little fries pies, jack cheese)",THE FLEETWOOD JACK BURGER,"Comes with sweet little fries pies, jack cheese",1623418,"Long Time Listener, First Time Bob",19,https://www.tvmaze.com/episodes/1623418/bobs-burgers-9x19-long-time-listener-first-time-bob,exact,1.0
9,The Gene Mile,https://bobs-burgers.fandom.com/wiki/The_Gene_Mile,THE JUDGE BRINE-HOLD BURGER,THE JUDGE BRINE-HOLD BURGER,,1634957,The Gene Mile,20,https://www.tvmaze.com/episodes/1634957/bobs-burgers-9x20-the-gene-mile,exact,1.0
9,P.T.A. It Ain't So,https://bobs-burgers.fandom.com/wiki/P.T.A._It_Ain%27t_So,ONE FLEW OKRA THE COUSCOUS NEST BURGER,ONE FLEW OKRA THE COUSCOUS NEST BURGER,,1638395,P.T.A. It Ain't So,21,https://www.tvmaze.com/episodes/1638395/bobs-burgers-9x21-pta-it-aint-so,exact,1.0
9,P.T.A. It Ain't So,https://bobs-burgers.fandom.com/wiki/P.T.A._It_Ain%27t_So,"LORDY, LORDY, LOOK WHO'S ROQUEFORT-Y BURGER","LORDY, LORDY, LOOK WHO'S ROQUEFORT-Y BURGER",,1638395,P.T.A. It Ain't So,21,https://www.tvmaze.com/episodes/1638395/bobs-burgers-9x21-pta-it-aint-so,exact,1.0
9,P.T.A. It Ain't So,https://bobs-burgers.fandom.com/wiki/P.T.A._It_Ain%27t_So,THE HICKORY CHICORY GUAC BURGER,THE HICKORY CHICORY GUAC BURGER,,1638395,P.T.A. It Ain't So,21,https://www.tvmaze.com/episodes/1638395/bobs-burgers-9x21-pta-it-aint-so,exact,1.0
9,Yes Without My Zeke,https://bobs-burgers.fandom.com/wiki/Yes_Without_My_Zeke,THE PEA-BRIE'S BIG ADVENTURE BURGER (Pea Protein Burger w/ Brie),THE PEA-BRIE'S BIG ADVENTURE BURGER,Pea Protein Burger w/ Brie,1638764,Yes Without My Zeke,22,https://www.tvmaze.com/episodes/1638764/bobs-burgers-9x22-yes-without-my-zeke,exact,1.0
10,The Ring (But Not Scary),https://bobs-burgers.fandom.com/wiki/The_Ring_(But_Not_Scary),"THE OLIVE ME, WHY NOT TAKE OLIVE ME? BURGER","THE OLIVE ME, WHY NOT TAKE OLIVE ME? BURGER",,1674644,The Ring (But Not Scary),1,https://www.tvmaze.com/episodes/1674644/bobs-burgers-10x01-the-ring-but-not-scary,exact,1.0
10,Boys Just Wanna Have Fungus,https://bobs-burgers.fandom.com/wiki/Boys_Just_Wanna_Have_Fungus,THE HUNT FOR RED ONION-TOBER BURGER,THE HUNT FOR RED ONION-TOBER BURGER,,1715839,Boys Just Wanna Have Fungus,2,https://www.tvmaze.com/episodes/1715839/bobs-burgers-10x02-boys-just-wanna-have-fungus,exact,1.0
10,"Motor, She Boat","https://bobs-burgers.fandom.com/wiki/Motor,_She_Boat",THE WHAT IF PEAPOD WAS ONE OF US BURGER,THE WHAT IF PEAPOD WAS ONE OF US BURGER,,1718837,"Motor, She Boat",3,https://www.tvmaze.com/episodes/1718837/bobs-burgers-10x03-motor-she-boat,exact,1.0
10,Pig Trouble in Little Tina,https://bobs-burgers.fandom.com/wiki/Pig_Trouble_in_Little_Tina,THE 28 MAIZE LATER BURGER (Comes with corn salsa),THE 28 MAIZE LATER BURGER,Comes with corn salsa,1722416,Pig Trouble in Little Tina,4,https://www.tvmaze.com/episodes/1722416/bobs-burgers-10x04-pig-trouble-in-little-tina,exact,1.0
10,Pig Trouble in Little Tina,https://bobs-burgers.fandom.com/wiki/Pig_Trouble_in_Little_Tina,THE CORN-JURING TWO BURGER (Comes with even more corn salsa),THE CORN-JURING TWO BURGER,Comes with even more corn salsa,1722416,Pig Trouble in Little Tina,4,https://www.tvmaze.com/episodes/1722416/bobs-burgers-10x04-pig-trouble-in-little-tina,exact,1.0
10,Legends of the Mall,https://bobs-burgers.fandom.com/wiki/Legends_of_the_Mall,None,None,,1718838,Legends of the Mall,5,https://www.tvmaze.com/episodes/1718838/bobs-burgers-10x05-legends-of-the-mall,exact,1.0
10,The Hawkening: Look Who's Hawking Now!,https://bobs-burgers.fandom.com/wiki/The_Hawkening:_Look_Who%27s_Hawking_Now!,THE THOUSAND CHARD STARE BURGER (Comes with thousand island dressing and swiss chard),THE THOUSAND CHARD STARE BURGER,Comes with thousand island dressing and swiss chard,1739253,The Hawkening: Look Who's Hawking Now,6,https://www.tvmaze.com/episodes/1739253/bobs-burgers-10x06-the-hawkening-look-whos-hawking-now,exact,1.0
10,The Hawkening: Look Who's Hawking Now!,https://bobs-burgers.fandom.com/wiki/The_Hawkening:_Look_Who%27s_Hawking_Now!,THE HAWK & CHICKPEAS BURGER,THE HAWK & CHICKPEAS BURGER,,1739253,The Hawkening: Look Who's Hawking Now,6,https://www.tvmaze.com/episodes/1739253/bobs-burgers-10x06-the-hawkening-look-whos-hawking-now,exact,1.0
10,Land of the Loft,https://bobs-burgers.fandom.com/wiki/Land_of_the_Loft,THE TWISTED SWISS-STER BURGER,THE TWISTED SWISS-STER BURGER,,1744386,Land of the Loft,7,https://www.tvmaze.com/episodes/1744386/bobs-burgers-10x07-land-of-the-loft,exact,1.0
10,Now We're Not Cooking with Gas,https://bobs-burgers.fandom.com/wiki/Now_We%27re_Not_Cooking_with_Gas,None,None,,1749353,Now We're Not Cooking with Gas,8,https://www.tvmaze.com/episodes/1749353/bobs-burgers-10x08-now-were-not-cooking-with-gas,exact,1.0
10,All That Gene,https://bobs-burgers.fandom.com/wiki/All_That_Gene,THE OAXACA WAKA WAKA BURGER (Comes with oaxaca cheese),THE OAXACA WAKA WAKA BURGER,Comes with oaxaca cheese,1752845,All That Gene,9,https://www.tvmaze.com/episodes/1752845/bobs-burgers-10x09-all-that-gene,exact,1.0
10,All That Gene,https://bobs-burgers.fandom.com/wiki/All_That_Gene,THE CREME FRAICHE PRINCE OF BELL PEPPERS BURGER,THE CREME FRAICHE PRINCE OF BELL PEPPERS BURGER,,1752845,All That Gene,9,https://www.tvmaze.com/episodes/1752845/bobs-burgers-10x09-all-that-gene,exact,1.0
10,All That Gene,https://bobs-burgers.fandom.com/wiki/All_That_Gene,THE FRIED OFF INTO THE SUNSET BURGER (Comes with a fried egg),THE FRIED OFF INTO THE SUNSET BURGER (Comes with a fried egg),THE FRIED OFF INTO THE SUNSET BURGER (Comes with a fried egg),1752845,All That Gene,9,https://www.tvmaze.com/episodes/1752845/bobs-burgers-10x09-all-that-gene,exact,1.0
10,Have Yourself a Maily Linda Christmas,https://bobs-burgers.fandom.com/wiki/Have_Yourself_a_Maily_Linda_Christmas,None,None,,1760188,Have Yourself a Maily Linda Christmas,10,https://www.tvmaze.com/episodes/1760188/bobs-burgers-10x10-have-yourself-a-maily-linda-christmas,exact,1.0
10,Drumforgiven,https://bobs-burgers.fandom.com/wiki/Drumforgiven,THE BER-GOUDA TRIANGLE BURGER,THE BER-GOUDA TRIANGLE BURGER,,1785171,Drumforgiven,11,https://www.tvmaze.com/episodes/1785171/bobs-burgers-10x11-drumforgiven,exact,1.0
10,Drumforgiven,https://bobs-burgers.fandom.com/wiki/Drumforgiven,MAMA SAID THERE'D BE GLAZE LIKE THIS BURGER (Comes with a Worcestershire glaze),MAMA SAID THERE'D BE GLAZE LIKE THIS BURGER,Comes with a Worcestershire glaze,1785171,Drumforgiven,11,https://www.tvmaze.com/episodes/1785171/bobs-burgers-10x11-drumforgiven,exact,1.0
10,Drumforgiven,https://bobs-burgers.fandom.com/wiki/Drumforgiven,"THE EASY COME, ASIAGO BURGER","THE EASY COME, ASIAGO BURGER",,1785171,Drumforgiven,11,https://www.tvmaze.com/episodes/1785171/bobs-burgers-10x11-drumforgiven,exact,1.0
10,A Fish Called Tina,https://bobs-burgers.fandom.com/wiki/A_Fish_Called_Tina,THE RANDOM JACKS OF CHIVE-NESS BURGER (With Monterey Jack cheese and chives),THE RANDOM JACKS OF CHIVE-NESS BURGER,With Monterey Jack cheese and chives,1793712,A Fish Called Tina,12,https://www.tvmaze.com/episodes/1793712/bobs-burgers-10x12-a-fish-called-tina,exact,1.0
10,A Fish Called Tina,https://bobs-burgers.fandom.com/wiki/A_Fish_Called_Tina,THE IF IT'S YELLOW LET IT PORTOBELLO BURGER (With yellow peppers and portobello mushrooms),THE IF IT'S YELLOW LET IT PORTOBELLO BURGER,With yellow peppers and portobello mushrooms,1793712,A Fish Called Tina,12,https://www.tvmaze.com/episodes/1793712/bobs-burgers-10x12-a-fish-called-tina,exact,1.0
10,A Fish Called Tina,https://bobs-burgers.fandom.com/wiki/A_Fish_Called_Tina,THE THIN RED PEPPER BURGER,THE THIN RED PEPPER BURGER,,1793712,A Fish Called Tina,12,https://www.tvmaze.com/episodes/1793712/bobs-burgers-10x12-a-fish-called-tina,exact,1.0
10,Three Girls and a Little Wharfy,https://bobs-burgers.fandom.com/wiki/Three_Girls_and_a_Little_Wharfy,THE GOAT TELL IT ON THE MOUNTAIN BURGER (Comes with goat cheese),THE GOAT TELL IT ON THE MOUNTAIN BURGER,Comes with goat cheese,1796262,Three Girls and a Little Wharfy,13,https://www.tvmaze.com/episodes/1796262/bobs-burgers-10x13-three-girls-and-a-little-wharfy,exact,1.0
10,Three Girls and a Little Wharfy,https://bobs-burgers.fandom.com/wiki/Three_Girls_and_a_Little_Wharfy,- (Whiskey glazed and infused with bacon),-,Whiskey glazed and infused with bacon,1796262,Three Girls and a Little Wharfy,13,https://www.tvmaze.com/episodes/1796262/bobs-burgers-10x13-three-girls-and-a-little-wharfy,exact,1.0
10,Three Girls and a Little Wharfy,https://bobs-burgers.fandom.com/wiki/Three_Girls_and_a_Little_Wharfy,THE GLAZED AND INFUSED BURGER (Bourbon glazed and infused with bacon),THE GLAZED AND INFUSED BURGER,Bourbon glazed and infused with bacon,1796262,Three Girls and a Little Wharfy,13,https://www.tvmaze.com/episodes/1796262/bobs-burgers-10x13-three-girls-and-a-little-wharfy,exact,1.0
10,Wag the Song,https://bobs-burgers.fandom.com/wiki/Wag_the_Song,THE 'SHROOM WHERE IT HAPPENS BURGER,THE 'SHROOM WHERE IT HAPPENS BURGER,,1798767,Wag the Song,14,https://www.tvmaze.com/episodes/1798767/bobs-burgers-10x14-wag-the-song,exact,1.0
10,Wag the Song,https://bobs-burgers.fandom.com/wiki/Wag_the_Song,CLOVES ENCOUNTERS BURGER,CLOVES ENCOUNTERS BURGER,,1798767,Wag the Song,14,https://www.tvmaze.com/episodes/1798767/bobs-burgers-10x14-wag-the-song,exact,1.0
10,Wag the Song,https://bobs-burgers.fandom.com/wiki/Wag_the_Song,IN RICOTTA DA VIDA BURGER,IN RICOTTA DA VIDA BURGER,,1798767,Wag the Song,14,https://www.tvmaze.com/episodes/1798767/bobs-burgers-10x14-wag-the-song,exact,1.0
10,Wag the Song,https://bobs-burgers.fandom.com/wiki/Wag_the_Song,NICE GUYS SPINACH LAST BURGER,NICE GUYS SPINACH LAST BURGER,,1798767,Wag the Song,14,https://www.tvmaze.com/episodes/1798767/bobs-burgers-10x14-wag-the-song,exact,1.0
10,Yurty Rotten Scoundrels,https://bobs-burgers.fandom.com/wiki/Yurty_Rotten_Scoundrels,THIS IS WHAT IT SOUNDS LIKE WHEN CLOVES FRY BURGER (With fried garlic cloves),THIS IS WHAT IT SOUNDS LIKE WHEN CLOVES FRY BURGER,With fried garlic cloves,1805079,Yurty Rotten Scoundrels,15,https://www.tvmaze.com/episodes/1805079/bobs-burgers-10x15-yurty-rotten-scoundrels,exact,1.0
10,Flat-Top o' the Morning to Ya,https://bobs-burgers.fandom.com/wiki/Flat-Top_o%27_the_Morning_to_Ya,THE HAPPY PAINT PATTY'S DAY BURGER (Whiskey brushed patty),THE HAPPY PAINT PATTY'S DAY BURGER,Whiskey brushed patty,1801278,Flat-Top O' the Morning to Ya,16,https://www.tvmaze.com/episodes/1801278/bobs-burgers-10x16-flat-top-o-the-morning-to-ya,exact,1.0
10,Just the Trip,https://bobs-burgers.fandom.com/wiki/Just_the_Trip,THE HOLLANDAISE RO-O-OH-O-OH-O-OH-OH-OH-OLL BURGER (Comes with hollandaise sauce on a Kaiser roll),THE HOLLANDAISE RO-O-OH-O-OH-O-OH-OH-OH-OLL BURGER,Comes with hollandaise sauce on a Kaiser roll,1809362,Just the Trip,17,https://www.tvmaze.com/episodes/1809362/bobs-burgers-10x17-just-the-trip,exact,1.0
10,Tappy Tappy Tappy Tap Tap Tap,https://bobs-burgers.fandom.com/wiki/Tappy_Tappy_Tappy_Tap_Tap_Tap,BETTER CAULIFLOWER SAUL BURGER,BETTER CAULIFLOWER SAUL BURGER,,1824337,Tappy Tappy Tappy Tap Tap Tap,18,https://www.tvmaze.com/episodes/1824337/bobs-burgers-10x18-tappy-tappy-tappy-tap-tap-tap,exact,1.0
10,The Handyman Can,https://bobs-burgers.fandom.com/wiki/The_Handyman_Can,THE CHILI-DELPHIA STORY BURGER,THE CHILI-DELPHIA STORY BURGER,,1829794,The Handyman Can,19,https://www.tvmaze.com/episodes/1829794/bobs-burgers-10x19-the-handyman-can,exact,1.0
10,The Handyman Can,https://bobs-burgers.fandom.com/wiki/The_Handyman_Can,THE DEEP BLUE BRIE BURGER (Comes with blue cheese and brie),THE DEEP BLUE BRIE BURGER,Comes with blue cheese and brie,1829794,The Handyman Can,19,https://www.tvmaze.com/episodes/1829794/bobs-burgers-10x19-the-handyman-can,exact,1.0
10,The Handyman Can,https://bobs-burgers.fandom.com/wiki/The_Handyman_Can,THE STAYIN' A-CHIVE BURGER,THE STAYIN' A-CHIVE BURGER,,1829794,The Handyman Can,19,https://www.tvmaze.com/episodes/1829794/bobs-burgers-10x19-the-handyman-can,exact,1.0
10,The Handyman Can,https://bobs-burgers.fandom.com/wiki/The_Handyman_Can,THE ALMOND BUTTERS BAND BURGER (Comes with toasted almond butter),THE ALMOND BUTTERS BAND BURGER,Comes with toasted almond butter,1829794,The Handyman Can,19,https://www.tvmaze.com/episodes/1829794/bobs-burgers-10x19-the-handyman-can,exact,1.0
10,Poops!… I Didn't Do It Again,https://bobs-burgers.fandom.com/wiki/Poops!%E2%80%A6_I_Didn%27t_Do_It_Again,AVOCA-DON'T YOU WANT ME BABY? BURGER,AVOCA-DON'T YOU WANT ME BABY? BURGER,,1836548,Poops!... I Didn't Do It Again,20,https://www.tvmaze.com/episodes/1836548/bobs-burgers-10x20-poops-i-didnt-do-it-again,exact,1.0
10,Poops!… I Didn't Do It Again,https://bobs-burgers.fandom.com/wiki/Poops!%E2%80%A6_I_Didn%27t_Do_It_Again,TAKE A PICTURE FIG'LL LAST LONGER BURGER,TAKE A PICTURE FIG'LL LAST LONGER BURGER,,1836548,Poops!... I Didn't Do It Again,20,https://www.tvmaze.com/episodes/1836548/bobs-burgers-10x20-poops-i-didnt-do-it-again,exact,1.0
10,Local She-ro,https://bobs-burgers.fandom.com/wiki/Local_She-ro,THE INTO THIN HEIRLOOM BURGER,THE INTO THIN HEIRLOOM BURGER,,1836549,Local She-ro,21,https://www.tvmaze.com/episodes/1836549/bobs-burgers-10x21-local-she-ro,exact,1.0
10,Prank You for Being a Friend,https://bobs-burgers.fandom.com/wiki/Prank_You_for_Being_a_Friend,"BRIGHT LEEKS, BIG CITY BURGER (Comes with grilled leeks)","BRIGHT LEEKS, BIG CITY BURGER",Comes with grilled leeks,1836552,Prank You for Being a Friend,22,https://www.tvmaze.com/episodes/1836552/bobs-burgers-10x22-prank-you-for-being-a-friend,exact,1.0
11,Dream a Little Bob of Bob,https://bobs-burgers.fandom.com/wiki/Dream_a_Little_Bob_of_Bob,THE WHAT'S THE MATTER-HORN BURGER (With Swiss cheese crisps),THE WHAT'S THE MATTER-HORN BURGER,With Swiss cheese crisps,1905831,Dream a Little Bob of Bob,1,https://www.tvmaze.com/episodes/1905831/bobs-burgers-11x01-dream-a-little-bob-of-bob,exact,1.0
11,Worms of In-Rear-ment,https://bobs-burgers.fandom.com/wiki/Worms_of_In-Rear-ment,None,None,,1928611,Worms of In-rear-ment,2,https://www.tvmaze.com/episodes/1928611/bobs-burgers-11x02-worms-of-in-rear-ment,exact,1.0
11,Copa-Bob-bana,https://bobs-burgers.fandom.com/wiki/Copa-Bob-bana,PAINT IT BLACKBERRY BURGER,PAINT IT BLACKBERRY BURGER,,1931134,Copa-bob-bana,3,https://www.tvmaze.com/episodes/1931134/bobs-burgers-11x03-copa-bob-bana,exact,1.0
11,Copa-Bob-bana,https://bobs-burgers.fandom.com/wiki/Copa-Bob-bana,PLAY IT AGAIN YAM BURGER,PLAY IT AGAIN YAM BURGER,,1931134,Copa-bob-bana,3,https://www.tvmaze.com/episodes/1931134/bobs-burgers-11x03-copa-bob-bana,exact,1.0
11,Heartbreak Hotel-oween,https://bobs-burgers.fandom.com/wiki/Heartbreak_Hotel-oween,THE NIGHT-PEAR ON ELM BEET BURGER (Comes with pear and beet relish),THE NIGHT-PEAR ON ELM BEET BURGER,Comes with pear and beet relish,1937532,Heartbreak Hotel-oween,4,https://www.tvmaze.com/episodes/1937532/bobs-burgers-11x04-heartbreak-hotel-oween,exact,1.0
11,Fast Time Capsules at Wagstaff School,https://bobs-burgers.fandom.com/wiki/Fast_Time_Capsules_at_Wagstaff_School,THE BLEU COLLARD BURGER,THE BLEU COLLARD BURGER,,1945580,Fast Time Capsules at Wagstaff School,5,https://www.tvmaze.com/episodes/1945580/bobs-burgers-11x05-fast-time-capsules-at-wagstaff-school,exact,1.0
11,Fast Time Capsules at Wagstaff School,https://bobs-burgers.fandom.com/wiki/Fast_Time_Capsules_at_Wagstaff_School,THE UNBREAKABLE KIMCHI SCHMIDT BURGER,THE UNBREAKABLE KIMCHI SCHMIDT BURGER,,1945580,Fast Time Capsules at Wagstaff School,5,https://www.tvmaze.com/episodes/1945580/bobs-burgers-11x05-fast-time-capsules-at-wagstaff-school,exact,1.0
11,"Bob Belcher and the Terrible, Horrible, No Good, Very Bad Kids","https://bobs-burgers.fandom.com/wiki/Bob_Belcher_and_the_Terrible,_Horrible,_No_Good,_Very_Bad_Kids",THE CHIMICHURRI UP AND WAIT BURGER,THE CHIMICHURRI UP AND WAIT BURGER,,1950705,"Bob Belcher and the Terrible, Horrible, No Good, Very Bad Kids",6,https://www.tvmaze.com/episodes/1950705/bobs-burgers-11x06-bob-belcher-and-the-terrible-horrible-no-good-very-bad-kids,exact,1.0
11,"Bob Belcher and the Terrible, Horrible, No Good, Very Bad Kids","https://bobs-burgers.fandom.com/wiki/Bob_Belcher_and_the_Terrible,_Horrible,_No_Good,_Very_Bad_Kids",THE GUAC! OR MY MOM WILL SHOOT BURGER,THE GUAC! OR MY MOM WILL SHOOT BURGER,,1950705,"Bob Belcher and the Terrible, Horrible, No Good, Very Bad Kids",6,https://www.tvmaze.com/episodes/1950705/bobs-burgers-11x06-bob-belcher-and-the-terrible-horrible-no-good-very-bad-kids,exact,1.0
11,Diarrhea of a Poopy Kid,https://bobs-burgers.fandom.com/wiki/Diarrhea_of_a_Poopy_Kid,None,None,,1961059,Diarrhea of a Poopy Kid,7,https://www.tvmaze.com/episodes/1961059/bobs-burgers-11x07-diarrhea-of-a-poopy-kid,exact,1.0
11,The Terminalator II: Terminals of Endearment,https://bobs-burgers.fandom.com/wiki/The_Terminalator_II:_Terminals_of_Endearment,THE EGGPLANT ONE ON ME BURGER,THE EGGPLANT ONE ON ME BURGER,,1964610,The Terminalator II: Terminals of Endearment,8,https://www.tvmaze.com/episodes/1964610/bobs-burgers-11x08-the-terminalator-ii-terminals-of-endearment,exact,1.0
11,Mommy Boy,https://bobs-burgers.fandom.com/wiki/Mommy_Boy,THE RYE OF THE STORM BURGER (Served with a balsamic drizzle on a rye bun),THE RYE OF THE STORM BURGER,Served with a balsamic drizzle on a rye bun,1968976,Mommy Boy,9,https://www.tvmaze.com/episodes/1968976/bobs-burgers-11x09-mommy-boy,exact,1.0
11,Mommy Boy,https://bobs-burgers.fandom.com/wiki/Mommy_Boy,ASIAGO FOR BROKE BURGER,ASIAGO FOR BROKE BURGER,,1968976,Mommy Boy,9,https://www.tvmaze.com/episodes/1968976/bobs-burgers-11x09-mommy-boy,exact,1.0
11,Yachty or Nice,https://bobs-burgers.fandom.com/wiki/Yachty_or_Nice,I’M BRIE-ING OF A WHITE CRISP-MAS SLIDERS (With Brie and crispy onions),I’M BRIE-ING OF A WHITE CRISP-MAS SLIDERS,With Brie and crispy onions,1973110,Yachty or Nice,10,https://www.tvmaze.com/episodes/1973110/bobs-burgers-11x10-yachty-or-nice,exact,1.0
11,Romancing the Beef,https://bobs-burgers.fandom.com/wiki/Romancing_the_Beef,THE TIKKA LOOK AT ME NOW BURGER,THE TIKKA LOOK AT ME NOW BURGER,,2014750,Romancing the Beef,11,https://www.tvmaze.com/episodes/2014750/bobs-burgers-11x11-romancing-the-beef,exact,1.0
11,"Die Card, or Card Trying","https://bobs-burgers.fandom.com/wiki/Die_Card,_or_Card_Trying",None,None,,2017772,"Die Card, or Card Trying",12,https://www.tvmaze.com/episodes/2017772/bobs-burgers-11x12-die-card-or-card-trying,exact,1.0
11,An Incon-Wheelie-ent Truth,https://bobs-burgers.fandom.com/wiki/An_Incon-Wheelie-ent_Truth,THE FOR BUTTER OR FOR WURST BURGER (With butter pickles and sausage),THE FOR BUTTER OR FOR WURST BURGER,With butter pickles and sausage,2028977,An Incon-wheelie-ent Truth,13,https://www.tvmaze.com/episodes/2028977/bobs-burgers-11x13-an-incon-wheelie-ent-truth,exact,1.0
11,Mr. Lonely Farts,https://bobs-burgers.fandom.com/wiki/Mr._Lonely_Farts,THE GREEN A LITTLE BEAN OF ME BURGER,THE GREEN A LITTLE BEAN OF ME BURGER,,2029704,Mr. Lonely Farts,14,https://www.tvmaze.com/episodes/2029704/bobs-burgers-11x14-mr-lonely-farts,exact,1.0
11,Sheshank Redumption,https://bobs-burgers.fandom.com/wiki/Sheshank_Redumption,GRATERS OF THE SAUCED HAVART(i) BURGER,GRATERS OF THE SAUCED HAVART(i) BURGER,,2028978,Sheshank Redumption,15,https://www.tvmaze.com/episodes/2028978/bobs-burgers-11x15-sheshank-redumption,exact,1.0
11,Y Tu Tina También,https://bobs-burgers.fandom.com/wiki/Y_Tu_Tina_Tambi%C3%A9n,THE PECORINO ON SOMEONE YOUR OWN SIZE BURGER (Comes with a pecorino crisp),THE PECORINO ON SOMEONE YOUR OWN SIZE BURGER,Comes with a pecorino crisp,2042650,Y Tu Tina También,16,https://www.tvmaze.com/episodes/2042650/bobs-burgers-11x16-y-tu-tina-tambien,exact,1.0
11,Y Tu Tina También,https://bobs-burgers.fandom.com/wiki/Y_Tu_Tina_Tambi%C3%A9n,THE THREE CHEEKS TO THE WIND BURGER (Comes with guanciale),THE THREE CHEEKS TO THE WIND BURGER,Comes with guanciale,2042650,Y Tu Tina También,16,https://www.tvmaze.com/episodes/2042650/bobs-burgers-11x16-y-tu-tina-tambien,exact,1.0
11,Fingers-loose,https://bobs-burgers.fandom.com/wiki/Fingers-loose,THE GROOVE IS IN THE CHARD BURGER,THE GROOVE IS IN THE CHARD BURGER,,2042651,Fingers-loose,17,https://www.tvmaze.com/episodes/2042651/bobs-burgers-11x17-fingers-loose,exact,1.0
11,Fingers-loose,https://bobs-burgers.fandom.com/wiki/Fingers-loose,STEP UP 2: THE BEETS BURGER,STEP UP 2: THE BEETS BURGER,,2042651,Fingers-loose,17,https://www.tvmaze.com/episodes/2042651/bobs-burgers-11x17-fingers-loose,exact,1.0
11,Some Kind of Fender Benderful,https://bobs-burgers.fandom.com/wiki/Some_Kind_of_Fender_Benderful,"THE MO, LARRY, AND CURRY BURGER","THE MO, LARRY, AND CURRY BURGER",,2052936,Some Kind of Fender Benderful,18,https://www.tvmaze.com/episodes/2052936/bobs-burgers-11x18-some-kind-of-fender-benderful,exact,1.0
11,Bridge Over Troubled Rudy,https://bobs-burgers.fandom.com/wiki/Bridge_Over_Troubled_Rudy,SHOULD I SAUTEE OR SHOULD I MANGO? BURGER (With sauteed onions and mango salsa),SHOULD I SAUTEE OR SHOULD I MANGO? BURGER,With sauteed onions and mango salsa,2067511,Bridge Over Troubled Rudy,19,https://www.tvmaze.com/episodes/2067511/bobs-burgers-11x19-bridge-over-troubled-rudy,exact,1.0
11,Bridge Over Troubled Rudy,https://bobs-burgers.fandom.com/wiki/Bridge_Over_Troubled_Rudy,"DO THE CREMINI, DO THE THYME BURGER","DO THE CREMINI, DO THE THYME BURGER",,2067511,Bridge Over Troubled Rudy,19,https://www.tvmaze.com/episodes/2067511/bobs-burgers-11x19-bridge-over-troubled-rudy,exact,1.0
11,Steal Magazine-olias,https://bobs-burgers.fandom.com/wiki/Steal_Magazine-olias,PARME-JEAN CLAUDE VAN HAMBURGER,PARME-JEAN CLAUDE VAN HAMBURGER,,2076451,Steal Magazine-olias,20,https://www.tvmaze.com/episodes/2076451/bobs-burgers-11x20-steal-magazine-olias,exact,1.0
11,Tell Me Dumb Thing Good,https://bobs-burgers.fandom.com/wiki/Tell_Me_Dumb_Thing_Good,THE YOU CAN LEAD A HORSERADISH TO WATERCRESS BURGER,THE YOU CAN LEAD A HORSERADISH TO WATERCRESS BURGER,,2049594,Tell Me Dumb Thing Good,21,https://www.tvmaze.com/episodes/2049594/bobs-burgers-11x21-tell-me-dumb-thing-good,exact,1.0
11,Tell Me Dumb Thing Good,https://bobs-burgers.fandom.com/wiki/Tell_Me_Dumb_Thing_Good,THE BREWSTER'S SCALLIONS BURGER,THE BREWSTER'S SCALLIONS BURGER,,2049594,Tell Me Dumb Thing Good,21,https://www.tvmaze.com/episodes/2049594/bobs-burgers-11x21-tell-me-dumb-thing-good,exact,1.0
11,Tell Me Dumb Thing Good,https://bobs-burgers.fandom.com/wiki/Tell_Me_Dumb_Thing_Good,...YOU CALL ME BURGER (With mango chutney),...YOU CALL ME BURGER,With mango chutney,2049594,Tell Me Dumb Thing Good,21,https://www.tvmaze.com/episodes/2049594/bobs-burgers-11x21-tell-me-dumb-thing-good,exact,1.0
